track_id,track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,,,,,,,,,,, 
2zFqQ0xLiMHOVUuV5zw9Gq,It's No Crime,Babyface,35,Tender Lover,7/7/1989,0.802,,,,,,,,,,,
2W2vmNmTLERMWT9XBxm35E,Diggin' On You,TLC,53,Crazysexycool,11/15/1994,0.719,,,,,,,,,,,
4aeTG6awASkwicYWwcEbGp,Candy Girl,New Edition,0,Take On Me - 80's The Collection,11/16/2012,0.789,,,,,,,,,,,
5i35AlocQnfyJjFiWVs3JF,If I Had No Loot,Tony! Toni! Toné!,16,"The New Jack Swing Collection, Vol. 4",11/21/2014,0.689,,,,,,,,,,,
1acz4dYqwZTZw6TgRBmmf2,Nite and Day,Al B. Sure!,39,Rhino Hi-Five: Al B. Sure!,4/19/2005,0.655,,,,,,,,,,,
71VdU3mOdQCVwjZX4Pc6C9,Love Saw It (Duet with Karyn White),Babyface,15,A Closer Look,11/19/1991,0.673,,,,,,,,,,,
1oz2ikzPTFrGHt0VDyuTc5,She's Got That Vibe - Radio Edit,R. Kelly,32,The Essential R. Kelly,5/19/2014,0.785,,,,,,,,,,,
39SBJ11H2SKe3Jx3vO3pON,Don't Be Cruel,Bobby Brown,35,Don't Be Cruel,6/20/1988,0.771,,,,,,,,,,,
71EHOyEOhNx1SzTebRRyng,Weak,SWV,66,It's About Time,10/27/1992,0.693,,,,,,,,,,,
6SdPDNYIs34H0MWBrrfH6T,I'll Give All My Love to You,Keith Sweat,36,I'll Give All My Love to You,1990,0.576,,,,,,,,,,,
6D3VGJz4hOCMGrEANXFu2f,How Ya Like Me Now - Longer Version,Kool Moe Dee,0,How Ya Like Me Now,1987,0.875,,,,,,,,,,,
3PAYDLeC1RxDIbzi9hZYne,Every Little Step,Bobby Brown,50,Don't Be Cruel,6/20/1988,0.781,,,,,,,,,,,
7My9HNyDC5qj7wreU8Yx2u,The Rain,Oran Juice Jones,0,Def Jam 25: Volume 2 - DJ Bring That Back (1996-1984) [Explicit Version],1/1/2009,0.716,,,,,,,,,,,
04VArZKHm1xesMxqnsutDY,I'm Dreamin',Christopher Williams,55,New Jack City (Music from the Motion Picture),3/5/1991,0.788,,,,,,,,,,,
1kPBHRXyXdrtYfUfeRwBko,I Wanna Sex You Up - Single Mix,Color Me Badd,58,C.M.B.,7/23/1991,0.551,,,,,,,,,,,
5FFD1qfYfW3b4zM2vYlMOx,Tell Me What You Want Me to Do,Tevin Campbell,27,Rhino Hi-Five: Tevin Campbell,12/20/2005,0.609,,,,,,,,,,,
0L3BTsSDXfdRlIyvKLUcST,Nasty,Janet Jackson,1,Control,2/4/1986,0.843,,,,,,,,,,,
00GfGwzlSB8DoA0cDP2Eit,Tender Lover,Babyface,36,Tender Lover,7/7/1989,0.743,,,,,,,,,,,
2am14wFmbow4gZXQy1Pwyh,Can't Stop - Remix,After 7,30,The Very Best Of After 7,1/1/1997,0.811,,,,,,,,,,,
2Iw5Rd1IGACxv2CPUZguiG,I Want Her,Keith Sweat,36,Make It Last Forever,1987,0.74,,,,,,,,,,,
0Clwo8t8LxxExXDJ7AqeVg,Lyte as a Rock,MC Lyte,6,Songs You Know: Ol' Skool Hip Hop,5/1/2007,0.886,,,,,,,,,,,
55hCApSPesst6S7XmsBkJH,The Pleasure Principle,Janet Jackson,0,Control,2/4/1986,0.663,,,,,,,,,,,
7fvpQhtkRJOApCjNmSLehs,Don't Stop Your Love,Keith Sweat,32,Make It Last Forever,1987,0.764,,,,,,,,,,,
0dDifktDnbzmGwliFzI0Ld,Poison,Bell Biv DeVoe,0,Bell Biv DeVoe Greatest Hits (Remastered),2000,0.836,,,,,,,,,,,
3iI6xZkQSWGjWx5phFVLn2,Make You Sweat,Keith Sweat,35,I'll Give All My Love to You,1990,0.649,,,,,,,,,,,
2YKnKXUeGERi9yCLTO2C3t,I Need Love,LL Cool J,2,Bigger And Deffer,7/22/1987,0.799,,,,,,,,,,,
3fCqWsYPCPdLteUpeIOeyQ,Let's Wait Awhile,Janet Jackson,1,Control,2/4/1986,0.592,,,,,,,,,,,
0BEIdPXZsO2pprPwKfTVjy,Rump Shaker,Wreckx-N-Effect,43,American Reunion (Original Motion Picture Soundtrack),4/6/2012,0.865,,,,,,,,,,,
4FHThyT81RGEPRW5ZTL00K,Roni,Bobby Brown,40,Don't Be Cruel,6/20/1988,0.706,,,,,,,,,,,
2bWcKoMFFIHYiFLXOMIDSm,Merry Go Round,Keith Sweat,30,I'll Give All My Love to You,1990,0.56,,,,,,,,,,,
10L4K7607BSC5aq8lc2leC,Black Or White,Michael Jackson,0,Dangerous,11/13/1991,0.518,,,,,,,,,,,
7bPu9dgSyx0lTFm4iecxI2,Alright,Janet Jackson,30,Rhythm Nation,9/19/1989,0.668,,,,,,,,,,,
21wxCbULEulBXZ4GaGqVNA,Go See the Doctor,Kool Moe Dee,0,Kool Moe Dee,1986,0.777,,,,,,,,,,,
5xl5582IihbEZAnfj0xyso,Straight Up,Paula Abdul,59,Forever Your Girl,1/1/1988,0.769,,,,,,,,,,,
356O2p4JCGVcsxSI0LBWiP,Mr. Telephone Man,New Edition,0,All The Number Ones,2000,0.699,,,,,,,,,,,
0FPXDopNoeVy2GmE6ZLrv1,Cha Cha Cha,MC Lyte,19,Rhino Hi-Five: MC Lyte,4/24/2007,0.881,,,,,,,,,,,
2tMkYJbCdaL8p9NDTU3ISu,Control,Janet Jackson,0,Control,2/4/1986,0.783,,,,,,,,,,,
05R2lE5g9hnaSmxIrUl3C0,I Adore Mi Amor,Color Me Badd,43,C.M.B.,7/23/1991,0.683,,,,,,,,,,,
0QVCqacAloq7NsnPWhW3Pk,It's So Hard To Say Goodbye To Yesterday - Original Version,Boyz II Men,0,Cooleyhighharmony,4/30/1991,0.297,,,,,,,,,,,
1zTuB57LYZa7xu7KUH8kF0,Baby-Baby-Baby,TLC,52,Ooooooohhh... On The TLC Tip,2/25/1992,0.679,,,,,,,,,,,
0I0VDjGtm7F1lu5UiinV1b,Just Got Paid,Johnny Kemp,0,"Classic R'n'B Special 90's, Vol. 3",1996,0.802,,,,,,,,,,,
6C1YAAL2KFTlpqfZqVN5LD,State Of The World,Janet Jackson,26,Rhythm Nation,9/19/1989,0.735,,,,,,,,,,,
0arymh4a4YsUaps34DfA7L,When Can I See You,Babyface,13,For The Cool In You,8/24/1993,0.813,,,,,,,,,,,
7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul,51,Forever Your Girl,1/1/1988,0.783,,,,,,,,,,,
0K4qBG4ySviff81dZ0VdYU,End Of The Road,Boyz II Men,0,Cooleyhighharmony,4/30/1991,0.642,,,,,,,,,,,
5OI4XbIHmAGDNnmP01sD82,Thinkin' Back,Color Me Badd,25,C.M.B.,7/23/1991,0.587,,,,,,,,,,,
2BDRHFw5170t2kRHD3uEMU,I Wanna Love You,Jade,39,Jade To The Max,11/13/1992,0.731,,,,,,,,,,,
5DHAUZAwwVxcaUnPeSth5I,Two Occasions,The Deele,0,The Best Of The Deele,9/29/2014,0.563,,,,,,,,,,,
2Vptb1uGay69Ql4B5NnGok,Heat Of The Moment - Remix,After 7,30,The Very Best Of After 7,1/1/1997,0.707,,,,,,,,,,,
6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,71,Crazysexycool,11/15/1994,0.77,,,,,,,,,,,
1vvfDEK6OeGQrYwQF9bVSO,Cool It Now - Single Version,New Edition,0,Gold,1/1/2005,0.85,,,,,,,,,,,
30tkVyBPF2ZGF2oBnaE6cE,Love Will Never Do (Without You),Janet Jackson,38,Rhythm Nation,9/19/1989,0.746,,,,,,,,,,,
0BTGqPIW9acmhhUmENkq5r,If You Love Me,Brownstone,62,From The Bottom Up,6/1/1993,0.687,,,,,,,,,,,
4fqNDb0QJ7j7xln6IvJFdz,Now That We Found Love,Heavy D & The Boyz,1,Ultimate R&B Love 2008 (International Version),1/1/2008,0.723,,,,,,,,,,,
57ysLbmFhxX9WL9e5QTAmz,The Way That You Love Me,Paula Abdul,36,Forever Your Girl,1/1/1988,0.766,,,,,,,,,,,
1CWATjW7r3d7gXm2QZAWXu,Secret Rendezvous,Karyn White,20,Rhino Hi-Five: Karyn White,10/5/2005,0.733,,,,,,,,,,,
5zlwdlqDZ1cIr53ufIGBGh,Jam,Michael Jackson,0,Bad / Dangerous,11/13/1991,0.884,,,,,,,,,,,
7ujhMvJuLNkmm0hnhlNyv9,Teddy's Jam,Guy,0,The Very Best Of Guy,1/1/2002,0.797,,,,,,,,,,,
3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),En Vogue,56,Funky Divas,3/24/1992,0.767,,,,,,,,,,,
5gJcMDLHDllFMhSPByZhhE,I Believe I Can Fly - Radio Edit,R. Kelly,1,Herzklopfen,3/15/2002,0.587,,,,,,,,,,,
6jrp8qBMJO6vhAeYVAsdk9,Cold Hearted,Paula Abdul,53,Forever Your Girl,1/1/1988,0.879,,,,,,,,,,,
7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,Mariah Carey,68,Daydream,9/26/1995,0.569,,,,,,,,,,,
78fii1y8vrGtn5YtHEnpaN,Ready Or Not,After 7,45,The Very Best Of After 7,1/1/1997,0.713,,,,,,,,,,,
15dAoYrYVbGB7PiSE45j1Y,Do Me!,Bell Biv DeVoe,0,Bell Biv DeVoe Greatest Hits (Remastered),2000,0.727,,,,,,,,,,,
3xMZoua2UaGidXpQ7sSQu7,Uhh Ahh - Sequel Version,Boyz II Men,0,Cooleyhighharmony,4/30/1991,0.688,,,,,,,,,,,
0Ow2s49u3akTmiLDmb1GU0,Rock Wit'cha,Bobby Brown,40,Don't Be Cruel,6/20/1988,0.677,,,,,,,,,,,
4wZzdnhpV0cjSlfh3fZvhp,Is It Good To You,Teddy Riley,0,Juice (Original Motion Picture Soundtrack),12/31/1991,0.774,,,,,,,,,,,
0rEFyT5IzHweiULf6QZXmz,Tender Love,Force M.D.'s,1,Chillin' (US Release),2/8/2005,0.34,,,,,,,,,,,
5EBWCGlCn65HM8Hglrc5V1,Come Back To Me,Janet Jackson,38,Rhythm Nation,9/19/1989,0.437,,,,,,,,,,,
3k7bjprx1V7geejm7NTUiD,Love Makes Things Happen,Babyface,23,A Closer Look,11/19/1991,0.69,,,,,,,,,,,
1eDCizNe4EQMj7okkjIeXo,Romantic,Karyn White,35,Ritual Of Love,1991,0.68,,,,,,,,,,,
0mDk3F7fxwDgDCDE16ueO7,She's Playing Hard To Get,Hi-Five,31,Keep It Goin' On,9/4/1992,0.518,,,,,,,,,,,
2hSiACXW5Nt0yUxWUsoIpU,Mama Said Knock You Out,LL Cool J,1,Mama Said Knock You Out,8/27/1990,0.788,,,,,,,,,,,
1aWV3uY3SIEZVbmv45oFWS,Creep,TLC,66,Crazysexycool,11/15/1994,0.811,,,,,,,,,,,
52yW8YAEwKcUZZVcflq3Fw,Remember The Time,Michael Jackson,0,Dangerous,11/13/1991,0.831,,,,,,,,,,,
4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,51,C.M.B.,7/23/1991,0.807,,,,,,,,,,,
1TtJkmAW9Rc55iVOPgZ33z,The Way You Love Me,Karyn White,43,Karyn White,1/1/1988,0.797,,,,,,,,,,,
5qSi2enCOy9spCBQVqsHG0,Heal The World,Michael Jackson,0,Bad / Dangerous,11/13/1991,0.534,,,,,,,,,,,
33ZGVbrIaz1TcGyovIjofZ,Bump n' Grind,R. Kelly,0,12 Play,1993,0.466,,,,,,,,,,,
1XAHwJPBNIBoLfQz81DiNl,I Love Your Smile,Shanice,0,Motown: The Complete No. 1's,12/15/2008,0.617,,,,,,,,,,,
63PIgPkDf3rswlU4ZWCYAM,What About Your Friends,TLC,58,Ooooooohhh... On The TLC Tip,2/25/1992,0.744,,,,,,,,,,,
4ScNzmyZZId9kGK9iXuqjn,Live and Learn,Joe Public,38,Live And Learn,1992,0.745,,,,,,,,,,,
6oFxDi9DDRDZJVTOU0ozLf,Come & Talk To Me,Jodeci,21,Forever My Lady,5/28/1991,0.608,,,,,,,,,,,
45wneA2j0Z0WMnYNDO6Ad0,Back & Forth,Aaliyah,57,Age Ain't Nothing But A Number,5/22/1994,0.706,,,,,,,,,,,
0flZtKtmkZMNqFF7V7Yfmu,I Like The Way,Hi-Five,54,Greatest Hits,1990,0.724,,,,,,,,,,,
4GAGWckW9edK3zB6ZS7Tz5,Candy Rain,Soul For Real,38,90's Soul Number 1's,1/1/2007,0.586,,,,,,,,,,,
2q6D2o8qRY5vcOC4jut0ku,All 4 Love,Color Me Badd,32,Rhino Hi-Five: Color Me Badd,3/15/2005,0.807,,,,,,,,,,,
2LP2NrdZlsabtHT0GUCwUa,Knockin' Da' Boots,H-Town,1,Luke's Hall Of Fame Vol.3,1998,0.734,,,,,,,,,,,
0RnDu3eYJqbFKz6MHv2ajd,Poison,Bell Biv DeVoe,48,20th Century Masters: The Millennium Collection: Best of Bel Biv DeVoe,1/1/2002,0.841,,,,,,,,,,,
4au81WOeFQWUQvHh7WCGz2,Groove Thang,Zhané,31,Pronounced Jah-Nay,1/1/1994,0.911,,,,,,,,,,,
6oWm4sBOIq2yjkNaJ92YGF,Cry For You,Jodeci,0,Diary Of A Mad Band,12/21/1993,0.652,,,,,,,,,,,
2CG9mGkKC6IQE5lEjDioEi,Just Kickin' It,Xscape,51,Hummin' Comin' At 'Cha,10/12/1993,0.692,,,,,,,,,,,
6Vas6h9lB5mmeVDXdFqlQA,Freak Like Me,Adina Howard,56,Do You Wanna Ride?,1995,0.655,,,,,,,,,,,
07efOAoPwcRdd4W6gi8BRF,I Wanna Sex You Up,Color Me Badd,51,Rhino Hi-Five: Color Me Badd,3/15/2005,0.553,,,,,,,,,,,
2lp8xjq0WTm3HZKHuDEweg,Tell Me,Groove Theory,63,Groove Theory,7/25/1995,0.8,,,,,,,,,,,
0NNVGrE1heWIlU7aseGcts,One in a Million,Aaliyah,0,One In A Milllion,1996,0.747,,,,,,,,,,,
22sTMbJk27SLWMtsdYLt4u,Real Love,Mary J. Blige,2,What's The 411?,1/1/1992,0.76,,,,,,,,,,,
5A0aUvnfAEcmUx3hoXjI8R,I'm So Into You,SWV,62,It's About Time,10/27/1992,0.85,,,,,,,,,,,
3PqhQ5G24At0yDQuJBLZjT,Motownphilly,Boyz II Men,40,Cooleyhighharmony - Expanded Edition,1/1/2009,0.707,,,,,,,,,,,
7bQLDZ0sADheki5ic1n7Op,Tennessee,Arrested Development,0,"3 Years, 5 Months And 2 Days In The Life Of...",3/24/1992,0.816,,,,,,,,,,,
6qFgnBl61gOLopro18g1SH,If I Ever Fall In Love,Shai,26,20th Century Masters: The Millennium Collection: Best Of Shai,1/1/2001,0.632,,,,,,,,,,,
6eB35pgMXdfhz5Z0WjwF1O,Hey Mr. D.J.,Zhané,13,Pronounced Jah-Nay,1/1/1994,0.865,,,,,,,,,,,
4v2FrTDC6TcMt8AUj6U6Uz,I Want Her,Keith Sweat,0,Rhino Hi-Five: Keith Sweat,10/18/2005,0.74,,,,,,,,,,,
5gt7KWB2avKJAAEqtgapLm,Stroke You Up,Changing Faces,37,Rhino Hi-Five: Changing Faces,4/19/2005,0.73,,,,,,,,,,,
3F2We6fYbrFOsmPrJrFUE6,Uhh Ahh,Boyz II Men,0,Cooleyhighharmony - Expanded Edition,1/1/2009,0.722,,,,,,,,,,,
2hMk3VNicbCoV8I81m7Z3q,Age Ain't Nothing But a Number,Aaliyah,51,Age Ain't Nothing But A Number,5/22/1994,0.589,,,,,,,,,,,
29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,65,Janet,5/18/1993,0.703,,,,,,,,,,,
3y7O5Nqxp3luafo3abGzzJ,I'll Do For U,Father MC,25,"'80s & '90s Love - Power Ballads, Slow Jams & Love Songs",11/1/2010,0.832,,,,,,,,,,,
5CdJveJgiGXoGwDFqF6afp,Freak Me,Silk,58,Lose Control,1992,0.697,,,,,,,,,,,
5hIljtQ1fRvDRc1aHdhwWK,Lately,Jodeci,42,Uptown MTV Unplugged,1/1/1993,0.377,,,,,,,,,,,
7f5dRZ6W2Si4SoPLQxNHbm,Sending My Love,Zhané,28,Pronounced Jah-Nay,1/1/1994,0.712,,,,,,,,,,,
6TXVeKe1dZqBLa54SQACrq,Got to Give It Up,Aaliyah,0,One In A Milllion,1996,0.929,,,,,,,,,,,
64yBYBrJLWlGqDlGGHCfAL,Feenin',Jodeci,0,Diary Of A Mad Band,12/21/1993,0.675,,,,,,,,,,,
6wf1ljcWMX3MMWToPHkiFX,My Prerogative,Bobby Brown,26,Gold,1/1/2009,0.689,,,,,,,,,,,
52S4QPlEwa8qkiC2jr6CGp,Groove Me,Guy,39,Guy - Special Edition,1988,0.806,,,,,,,,,,,
6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,Montell Jordan,65,This Is How We Do It,1/1/1995,0.799,,,,,,,,,,,
61HmUv8Zuh8IJXMrQej0hO,No Diggity,Blackstreet,27,The Best Of BLACKstreet - 20th Century Masters The Millennium Collection,1/1/2004,0.866,,,,,,,,,,,
3DwFmPs6pzLobxk5lcwihk,What About Your Friends (Album Radio Edit) [W/Rap],TLC,27,Now & Forever - The Hits,9/30/2003,0.752,,,,,,,,,,,
5u3rsmRYRSKJpFHXPT4p07,Every Little Thing I Do,Soul For Real,52,Candy Rain,1995,0.713,,,,,,,,,,,
5tKenaJVfb2YP6imRnDDrN,Do Me!,Bell Biv DeVoe,0,The Best Of Bell Biv Devoe 20th Century Masters The Millennium Collection,2002,0.726,,,,,,,,,,,
6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy,60,Brandy,1994,0.703,,,,,,,,,,,
4IJuJUFUJfuUuVMJEvvGhS,Anything - Old Skool Radio Version,SWV Featuring Wu-Tang Clan,37,The Remixes,5/10/1994,0.799,,,,,,,,,,,
6iX9C7Cqgn0St5a6L25udL,Touch Me Tease Me,Case,0,Def Jam's Greatest Hits,9/9/1997,0.57,,,,,,,,,,,
2fXIpPInm70t1vMRm82Kar,Love Will Never Do (Without You),Janet Jackson,0,Number Ones,1/1/2009,0.727,,,,,,,,,,,
18sytW2s53Of6NVudQyUlH,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,57,Meant To Be Mint,1/1/1991,0.672,,,,,,,,,,,
2vAbKDdqA6cEBHU9zQiA8g,Around The Way Girl,LL Cool J,0,Def Jam Music Group Tenth Year Anniversary Box Set,6/2/2009,0.608,,,,,,,,,,,
2VAK1wpNtziRwQrJxg0eQe,Little Walter,Tony! Toni! Toné!,27,Tony Toni Tone - Who?,1/1/1988,0.717,,,,,,,,,,,
4TK1YzdHTJp3RKxJpllBa9,Set Adrift On Memory Bliss - Radio Edit,P.M. Dawn,0,The Best Of P.M. Dawn,6/20/2000,0.717,,,,,,,,,,,
4CFo0zVQmOuEekCe8dqU01,Treat Them Like They Want To Be Treated - Regular Version,Father MC,31,Treat Them Like They Want To Be Treated (Remixes),1/1/1990,0.71,,,,,,,,,,,
0JCAezTC5IlK1a9o0YBEsD,Don't Take It Personal (Just One of Dem Days),Monica,55,Miss Thang,6/12/1995,0.731,,,,,,,,,,,
0s6e7ZafqOAUBDoQYGmxrc,Every Little Step,Bobby Brown,56,Don't Be Cruel,1/1/1988,0.79,,,,,,,,,,,
0v9kGNjkKdQUdDoBIuiph4,My Prerogative,Bobby Brown,56,Don't Be Cruel,1/1/1988,0.753,,,,,,,,,,,
6mdNRnbiVerwM8kGCS1KwD,Roni,Bobby Brown,53,Don't Be Cruel,1/1/1988,0.72,,,,,,,,,,,
7BVMXNnQSswMX8IJeZUb5T,Rock Wit'cha,Bobby Brown,52,Don't Be Cruel,1/1/1988,0.685,,,,,,,,,,,
3YDlzGn9svFtz7uPVWThCZ,Don't Be Cruel - Radio Edit,Bobby Brown,32,The Definitive Collection,1/1/2006,0.73,,,,,,,,,,,
63flJygRbWG473VvWiODYC,Good Enough,Bobby Brown,0,Bobby,1/1/1992,0.578,,,,,,,,,,,
6g9wUkxTf1MkfURIFHNTSK,Every Little Thing U Do,Christopher Williams,32,Changes,1/1/1992,0.666,,,,,,,,,,,
3lRgzwd3g1TewI4zjgbh9V,Sensitivity,Ralph Tresvant,54,Ralph Tresvant,1/1/1990,0.683,,,,,,,,,,,
7JaB7Y7WhDjxZGFfXcteYo,Do What I Gotta Do - Radio Edit,Ralph Tresvant,0,Gold,1/1/2005,0.632,,,,,,,,,,,
2lZtKMrV9IVZL5pbItZzlM,Stone Cold Gentleman (Rizz's Interlude),Ralph Tresvant,31,Ralph Tresvant,1/1/1990,0.728,,,,,,,,,,,
3r0Rhl5Zdo9YjACZNsaBvN,Nite and Day,Al B. Sure!,51,In Effect Mode,4/26/1988,0.655,,,,,,,,,,,
2GRMJEIAvKlqJd9UHZTjRD,Off on Your Own (Girl),Al B. Sure!,47,In Effect Mode,4/26/1988,0.693,,,,,,,,,,,
7t4JfA6DUGxywPmy9SXixz,If I'm Not Your Lover,Al B. Sure!,31,In Effect Mode,4/26/1988,0.841,,,,,,,,,,,
11fItVX4Ahfyd8F7C53dOQ,Let's Chill,Guy,0,The Best Of Guy 20th Century Masters The Millennium Collection,1/1/2004,0.595,,,,,,,,,,,
0TQ7pNiDB5ACrhntyotWNq,Piece Of My Love,Guy,0,The Very Best Of Guy,1/1/2002,0.686,,,,,,,,,,,
59ixmaIhjcHSius9YmtEkb,I Like,Guy,0,The Very Best Of Guy,1/1/2002,0.475,,,,,,,,,,,
4iN4zGORmAD53BHA0zV8JW,Groove Me,Guy,0,The Best Of Guy 20th Century Masters The Millennium Collection,1/1/2004,0.799,,,,,,,,,,,
5zJAnQ1NFfks3SRbIRLVSM,All The Places (I Will Kiss You),Aaron Hall,34,Inside Of You,1/1/1998,0.722,,,,,,,,,,,
348jKLMN7BOooOajwrDLhO,Don't Be Afraid,Aaron Hall,30,The Truth,1/1/1993,0.784,,,,,,,,,,,
1TWhpLaqdToKoHHpFnCxsd,I Miss You,Aaron Hall,46,The Truth,1/1/1993,0.713,,,,,,,,,,,
3xRbymJj98leHL7K8Y94WS,She's Playing Hard To Get,Hi-Five,55,Greatest Hits,1990,0.525,,,,,,,,,,,
5O2eGBugaBlEDpWP5tPs2L,Quality Time,Hi-Five,32,Greatest Hits,1990,0.644,,,,,,,,,,,
1jVaaVBHRC1me5WONdnkTw,Unconditional Love,Hi-Five,26,Greatest Hits,1990,0.65,,,,,,,,,,,
2JWeI3Vs2SwdLch4nZzAN7,Can You Stand The Rain,New Edition,2,Gold,1/1/2005,0.556,,,,,,,,,,,
46LEQkbfPT5x2ZanS3STg5,I'm Still In Love With You,New Edition,52,Home Again,1/1/1996,0.741,,,,,,,,,,,
6oGPZcErzd9Hjw3E4sDBrq,If It Isn't Love,New Edition,44,Greatest Hits-Volume One,1/1/1991,0.592,,,,,,,,,,,
2hNmHqQzmM2eBhHjzX8Mdk,Make It Last Forever (with Jacci McGhee),Keith Sweat,47,Harlem Romance: The Love Collection,2/9/2015,0.497,,,,,,,,,,,
4OqE9LCGi3JuT1bALpabFX,(There You Go) Tellin' Me No Again - 2007 Remaster,Keith Sweat,38,The Best of Keith Sweat: Make You Sweat,1/13/2004,0.633,,,,,,,,,,,
6vHJpgX1QTYa9SVXankGVR,Comforter,Shai,44,If I Ever Fall In Love,1/1/1992,0.725,,,,,,,,,,,
7zqjvrNUtLn5wHym65HuA0,Baby I'm Yours,Shai,22,If I Ever Fall In Love - The Best Of,1/1/2011,0.708,,,,,,,,,,,
09s7AzC1vXpkIBS8xphJgP,Come With Me,Shai,35,Blackface,1/1/1995,0.569,,,,,,,,,,,
0yNCFwihschpOwSgK31f2O,Hit Me Off,New Edition,45,Home Again,1/1/1996,0.72,,,,,,,,,,,
2AmCvxADlZLK4xX47VezOR,Feels Good,Tony! Toni! Toné!,35,Tony! Toni! Tone'! Greatest Hits,1/1/1997,0.804,,,,,,,,,,,
6PViGgcsQhLPSkMxgoRWLl,Anniversary,Tony! Toni! Toné!,54,Tony! Toni! Tone'! Greatest Hits,1/1/1997,0.711,,,,,,,,,,,
6ygcYdLszK2DJUU7BWuCxx,It Never Rains (In Southern California),Tony! Toni! Toné!,46,Tony! Toni! Tone'! Greatest Hits,1/1/1997,0.714,,,,,,,,,,,
4chxiKYwSBoE0pvO4Ea0uv,Whatever You Want,Tony! Toni! Toné!,46,20th Century Masters: The Millennium Collection: Best Of Tony! Toni! Tone!,1/1/2001,0.695,,,,,,,,,,,
7MY1O70WKk72AwyNKUvRcx,New Jack City,Guy,35,New Jack City (Music from the Motion Picture),3/5/1991,0.716,,,,,,,,,,,
2bRj2mLH4nBgN9XRIA56dk,Do Me Right,Guy,0,The Future,11/13/1990,0.769,,,,,,,,,,,
6LivA9wfDjEOGI6DmgVBbb,Teddy's Jam,Guy,0,The Very Best Of Guy,1/1/2002,0.802,,,,,,,,,,,
4XhrowM5IKGCRrY2HzYBH3,All I Do Is Think of You,Troop,55,Attitude,10/20/1989,0.534,,,,,,,,,,,
1b5SISCI3nhthZFcVSLgIF,Spread My Wings,Troop,43,Attitude,10/20/1989,0.637,,,,,,,,,,,
7ocMLXaRvZITNyaziDSOmN,Sweet November,Troop,0,The Slow Songs,5/20/2014,0.69,,,,,,,,,,,
2EjnH55mnsEjYMoZ9Q6rSe,"Promises, Promises",Christopher Williams,32,Adventures In Paradise,1/1/1989,0.632,,,,,,,,,,,
7Akh21WwTaO2rlyH9xxCFg,Turned Away,Chuckii Booker,33,Chuckii,1989,0.434,,,,,,,,,,,
1zyqa3Hv2KpCGz8L9AirJi,Games,Chuckii Booker,44,Niice 'N Wiild,1992,0.642,,,,,,,,,,,
6nIutPMI1oxGDXtxRf2QtR,(Don't U Know) I Love U,Chuckii Booker,16,Chuckii,1989,0.798,,,,,,,,,,,
2hMUJcAMtDEOj165WyTjXT,Spinnin,Chuckii Booker,13,Niice 'N Wiild,1992,0.764,,,,,,,,,,,
1mC7u32zemMLC1mVOU02Pm,U Send Me Swingin',Mint Condition,53,From The Mint Factory,1/1/1993,0.608,,,,,,,,,,,
43sNw9nvGYGLYnNiwI8oMZ,Freek'n You,Jodeci,58,"The Show, The After Party, The Hotel",1/1/1995,0.709,,,,,,,,,,,
2pY99npaZKTVAyw2DhV9Bo,Forever My Lady,Jodeci,52,Forever My Lady,5/28/1991,0.707,,,,,,,,,,,
63uR29DnkNPUiorL30cHnj,Come & Talk To Me,Jodeci,49,Forever My Lady,5/28/1991,0.609,,,,,,,,,,,
7tUEDtHchueeUJTfEFEhii,Right Here - Human Nature Radio Mix,SWV,59,It's About Time,10/27/1992,0.615,,,,,,,,,,,
67ZorjDM25q7bETfLbHdfS,You're the One,SWV,49,New Beginning,4/23/1996,0.79,,,,,,,,,,,
1iXtpeHC0i6c7JBrKi3yaq,Use Your Heart,SWV,45,New Beginning,4/23/1996,0.623,,,,,,,,,,,
3ZqjDpr3qCZnZBPcd0Hpj2,Hold On,En Vogue,58,Born To Sing,4/3/1990,0.728,,,,,,,,,,,
0EWT5JnKOf6saRn4ASff3j,Reminisce,Mary J. Blige,46,What's The 411?,1/1/1992,0.646,,,,,,,,,,,
3XG801WWhqC753dekEBkMt,Real Love,Mary J. Blige,63,What's The 411?,1/1/1992,0.769,,,,,,,,,,,
3IuJXTVipz0DGz70MaCfgW,You Remind Me,Mary J. Blige,47,What's The 411?,1/1/1992,0.656,,,,,,,,,,,
3X3XuCPTC95ARm9SguWsIa,Sweet Thing,Mary J. Blige,55,What's The 411?,1/1/1992,0.69,,,,,,,,,,,
7gEGhEb1VcCeC6lJWnjI9Z,Love No Limit,Mary J. Blige,47,What's The 411?,1/1/1992,0.558,,,,,,,,,,,
